1 1 0 69.1205 -100 7.68384 -42.6353 0.0285519 -42.6353 0.0285519 0.510042 0.544121 0.510042 -0.544121 
1 1 0 69.0215 -100 7.69323 -42.6493 0.0284747 -42.6493 0.0284747 0.510442 0.543458 0.510442 -0.543458 
1 1 0 68.9225 -100 7.70267 -42.6632 0.0283975 -42.6632 0.0283975 0.510842 0.542795 0.510842 -0.542795 
1 1 0 68.8235 -100 7.71214 -42.6772 0.0283203 -42.6772 0.0283203 0.511241 0.542129 0.511241 -0.542129 
1 1 0 68.7244 -100 7.72165 -42.6913 0.0282431 -42.6913 0.0282431 0.511639 0.541463 0.511639 -0.541463 
1 1 0 68.6254 -100 7.7312 -42.7053 0.028166 -42.7053 0.028166 0.512038 0.540795 0.512038 -0.540795 
1 1 0 68.5264 -100 7.74078 -42.7195 0.0280889 -42.7195 0.0280889 0.512435 0.540125 0.512435 -0.540125 
1 1 0 68.4274 -100 7.7504 -42.7336 0.0280118 -42.7336 0.0280118 0.512832 0.539454 0.512832 -0.539454 
1 1 0 68.3285 -100 7.76006 -42.7478 0.0279347 -42.7478 0.0279347 0.513229 0.538781 0.513229 -0.538781 
1 1 0 68.2295 -100 7.76976 -42.762 0.0278576 -42.762 0.0278576 0.513625 0.538107 0.513625 -0.538107 
1 1 0 68.1305 -100 7.7795 -42.7762 0.0277806 -42.7762 0.0277806 0.514021 0.537432 0.514021 -0.537432 
1 1 0 68.0315 -100 7.78927 -42.7905 0.0277035 -42.7905 0.0277035 0.514416 0.536755 0.514416 -0.536755 
1 1 0 67.9325 -100 7.79908 -42.8048 0.0276265 -42.8048 0.0276265 0.514811 0.536076 0.514811 -0.536076 
1 1 0 67.8336 -100 7.80894 -42.8192 0.0275496 -42.8192 0.0275496 0.515205 0.535396 0.515205 -0.535396 
1 1 0 67.7346 -100 7.81883 -42.8335 0.0274726 -42.8335 0.0274726 0.515598 0.534715 0.515598 -0.534715 
1 1 0 67.6357 -100 7.82876 -42.848 0.0273956 -42.848 0.0273956 0.515991 0.534031 0.515991 -0.534031 
1 1 0 67.5367 -100 7.83873 -42.8624 0.0273187 -42.8624 0.0273187 0.516384 0.533347 0.516384 -0.533347 
1 1 0 67.4378 -100 7.84875 -42.8769 0.0272418 -42.8769 0.0272418 0.516776 0.532661 0.516776 -0.532661 
1 1 0 67.3388 -100 7.8588 -42.8914 0.0271649 -42.8914 0.0271649 0.517167 0.531973 0.517167 -0.531973 
1 1 0 67.2399 -100 7.86889 -42.906 0.0270881 -42.906 0.0270881 0.517558 0.531284 0.517558 -0.531284 
1 1 0 67.141 -100 7.87902 -42.9206 0.0270112 -42.9206 0.0270112 0.517949 0.530594 0.517949 -0.530594 
